date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:08:03	76393/76393	---M--	200	added ('OK')	image/png	etag:%2212a69-5ee157e51fc0c%22	https://dharma.crc.nd.edu/images/ProfileImages/XY_circular.png	./dharma/dharma.crc.nd.edu/images/ProfileImages/XY_circular.png	(from https://dharma.crc.nd.edu/index.php/community)
10:08:05	14290/14290	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:08:04%20GMT	https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/symposium	./dharma/dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/symposium.html	(from https://dharma.crc.nd.edu/index.php/news-events)
10:08:05	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:08:05%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=128&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index13a8.html	(from https://dharma.crc.nd.edu/index.php/news-events)
10:08:06	12113/12113	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:08:05%20GMT	https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/exhibit	./dharma/dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/exhibit.html	(from https://dharma.crc.nd.edu/index.php/news-events)
10:08:06	65448/65448	---M--	200	added ('OK')	image/jpeg	etag:%22ffa8-53154263b7d00%22	https://dharma.crc.nd.edu/images/italy/forum-overview_ph.jpg	./dharma/dharma.crc.nd.edu/images/italy/forum-overview_ph.jpg	(from https://dharma.crc.nd.edu/index.php/news-events)
10:08:07	90810/90810	---M--	200	added ('OK')	image/jpeg	etag:%22162ba-530dad4ef2740%22	https://dharma.crc.nd.edu/images/italy/forum_2014/griffin_long.jpg	./dharma/dharma.crc.nd.edu/images/italy/forum_2014/griffin_long.jpg	(from https://dharma.crc.nd.edu/index.php/news-events)
10:08:08	17477/17477	---M--	200	added ('OK')	image/jpeg	etag:%224445-5307273fe3d80%22	https://dharma.crc.nd.edu/images/italy/exhibit/exhibit_column.jpg	./dharma/dharma.crc.nd.edu/images/italy/exhibit/exhibit_column.jpg	(from https://dharma.crc.nd.edu/index.php/news-events)
10:08:09	51991/51991	---M--	200	added ('OK')	application/pdf	etag:%22cb17-53606c0ecc780%22	https://dharma.crc.nd.edu/images/italy/forum_2014/proceedings/dauge_unesco_address.pdf	./dharma/dharma.crc.nd.edu/images/italy/forum_2014/proceedings/dauge_unesco_address.pdf	(from https://dharma.crc.nd.edu/index.php/news-events)
10:08:11	13659/13659	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:08:10%20GMT	https://dharma.crc.nd.edu/index.php/projects/italy/vatican/evolution-of-cortile-del-belvedere	./dharma/dharma.crc.nd.edu/index.php/projects/italy/vatican/evolution-of-cortile-del-belvedere.html	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum/from-pen-to-pixel)
10:08:11	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:08:11%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=173&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/indexf3ef.html	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum/from-pen-to-pixel)
10:08:12	20702/20702	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:08:11%20GMT	https://dharma.crc.nd.edu/index.php/projects/italy/vatican/vatican-publications	./dharma/dharma.crc.nd.edu/index.php/projects/italy/vatican/vatican-publications.html	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum/from-pen-to-pixel)
10:08:12	39990/39990	---M--	200	added ('OK')	image/png	etag:%229c36-5c741aa5df566%22	https://dharma.crc.nd.edu/images/italy/from_pen_to_pixel/From_pen_to_piexel.png	./dharma/dharma.crc.nd.edu/images/italy/from_pen_to_pixel/From_pen_to_piexel.png	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum/from-pen-to-pixel)
10:08:13	110466/110466	---M--	200	added ('OK')	image/jpeg	etag:%221af82-5c742a12b3712%22	https://dharma.crc.nd.edu/images/italy/from_pen_to_pixel/Forumpresent.jpg	./dharma/dharma.crc.nd.edu/images/italy/from_pen_to_pixel/Forumpresent.jpg	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum/from-pen-to-pixel)
10:08:15	218104/218104	---M--	200	added ('OK')	image/jpeg	etag:%22353f8-5c742a91ad62d%22	https://dharma.crc.nd.edu/images/italy/from_pen_to_pixel/scannerinforum2.jpg	./dharma/dharma.crc.nd.edu/images/italy/from_pen_to_pixel/scannerinforum2.jpg	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum/from-pen-to-pixel)
10:08:16	135210/135210	---M--	200	added ('OK')	image/jpeg	etag:%222102a-58642e9bdc6d3%22	https://dharma.crc.nd.edu/images/italy/forum_app/pano-app_ph.jpg	./dharma/dharma.crc.nd.edu/images/italy/forum_app/pano-app_ph.jpg	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum/roman-forum-app)
10:08:16	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:08:16%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=172&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index1b75.html	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum/roman-forum-app)
10:08:18	274132/274132	---M--	200	added ('OK')	image/png	etag:%2242ed4-5c84842c84e15%22	https://dharma.crc.nd.edu/images/italy/forum_app/InteractiveAppGoals.png	./dharma/dharma.crc.nd.edu/images/italy/forum_app/InteractiveAppGoals.png	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum/roman-forum-app)
10:08:19	153422/153422	---M--	200	added ('OK')	image/jpeg	etag:%222574e-58643625b48f8%22	https://dharma.crc.nd.edu/images/italy/forum_app/app-titus.jpg	./dharma/dharma.crc.nd.edu/images/italy/forum_app/app-titus.jpg	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum/roman-forum-app)
10:08:20	156251/156251	---M--	200	added ('OK')	image/jpeg	etag:%222625b-58643791a136c%22	https://dharma.crc.nd.edu/images/italy/forum_app/app-closeup.jpg	./dharma/dharma.crc.nd.edu/images/italy/forum_app/app-closeup.jpg	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum/roman-forum-app)
10:08:20	1195967/1195967	---M--	200	added ('OK')	image/png	etag:%22123fbf-5e9bde5d29c40%22	https://dharma.crc.nd.edu/images/Screen_Shot_2022-09-28_at_105005_AM.png	./dharma/dharma.crc.nd.edu/images/Screen_Shot_2022-09-28_at_105005_AM.png	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum/roman-forum-app)
10:08:21	161176/161176	---M--	200	added ('OK')	image/jpeg	etag:%2227598-58643763a5595%22	https://dharma.crc.nd.edu/images/italy/forum_app/app-map.jpg	./dharma/dharma.crc.nd.edu/images/italy/forum_app/app-map.jpg	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum/roman-forum-app)
10:08:21	39516/39516	---M--	200	added ('OK')	image/jpeg	etag:%229a5c-5863278eb0480%22	https://dharma.crc.nd.edu/images/logos/logo-mibac.jpg	./dharma/dharma.crc.nd.edu/images/logos/logo-mibac.jpg	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum/roman-forum-app)
10:08:22	34965/34965	---M--	200	added ('OK')	image/jpeg	etag:%228895-586327ca4c394%22	https://dharma.crc.nd.edu/images/logos/logo-parco.jpg	./dharma/dharma.crc.nd.edu/images/logos/logo-parco.jpg	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum/roman-forum-app)
10:08:24	674/674	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:08:24%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=101&catid=11&id=54&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index37d2.html	(from https://dharma.crc.nd.edu/index.php/11-dharma/projects/italy/54-reconstruction-roman-forum)
10:08:24	260866/260866	---M--	200	added ('OK')	image/jpeg	etag:%223fb02-5ca1b6bdb7251%22	https://dharma.crc.nd.edu/images/Visualization/Aerial2.jpg	./dharma/dharma.crc.nd.edu/images/Visualization/Aerial2.jpg	(from https://dharma.crc.nd.edu/index.php/11-dharma/projects/italy/54-reconstruction-roman-forum)
10:08:27	568264/568264	---M--	200	added ('OK')	image/jpeg	etag:%228abc8-5ca1b6bde0294%22	https://dharma.crc.nd.edu/images/Visualization/Capture2.jpg	./dharma/dharma.crc.nd.edu/images/Visualization/Capture2.jpg	(from https://dharma.crc.nd.edu/index.php/11-dharma/projects/italy/54-reconstruction-roman-forum)
10:08:27	500528/500528	---M--	200	added ('OK')	image/jpeg	etag:%227a330-5ca1b6bddf2f4%22	https://dharma.crc.nd.edu/images/Visualization/Aerial4.jpg	./dharma/dharma.crc.nd.edu/images/Visualization/Aerial4.jpg	(from https://dharma.crc.nd.edu/index.php/11-dharma/projects/italy/54-reconstruction-roman-forum)
10:08:27	724559/724559	---M--	200	added ('OK')	image/jpeg	etag:%22b0e4f-5ca1b6bde1a04%22	https://dharma.crc.nd.edu/images/Visualization/Aerial3.jpg	./dharma/dharma.crc.nd.edu/images/Visualization/Aerial3.jpg	(from https://dharma.crc.nd.edu/index.php/11-dharma/projects/italy/54-reconstruction-roman-forum)
10:08:29	160434/160434	---M--	200	added ('OK')	image/jpeg	etag:%22272b2-530758c050780%22	https://dharma.crc.nd.edu/images/india/our-team-pano.jpg	./dharma/dharma.crc.nd.edu/images/india/our-team-pano.jpg	(from https://dharma.crc.nd.edu/index.php/about/our-team)
10:08:29	804442/804442	---M--	200	added ('OK')	image/jpeg	etag:%22c465a-5ca1b6bddfeac%22	https://dharma.crc.nd.edu/images/Visualization/Capture3.jpg	./dharma/dharma.crc.nd.edu/images/Visualization/Capture3.jpg	(from https://dharma.crc.nd.edu/index.php/11-dharma/projects/italy/54-reconstruction-roman-forum)
10:08:29	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:08:29%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=113&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index6dce.html	(from https://dharma.crc.nd.edu/index.php/about/our-team)
10:08:29	78514/78514	---M--	200	added ('OK')	image/jpeg	etag:%22132b2-530758ef0b5c0%22	https://dharma.crc.nd.edu/images/india/our-team_ph.jpg	./dharma/dharma.crc.nd.edu/images/india/our-team_ph.jpg	(from https://dharma.crc.nd.edu/index.php/about/our-team)
10:08:30	72590/72590	---M--	200	added ('OK')	image/jpeg	etag:%2211b8e-530763874b4c0%22	https://dharma.crc.nd.edu/images/italy/student_pano.jpg	./dharma/dharma.crc.nd.edu/images/italy/student_pano.jpg	(from https://dharma.crc.nd.edu/index.php/about/our-team)
10:08:32	8129/8129	---M--	200	added ('OK')	image/jpeg	etag:%221fc1-53072792dc140%22	https://dharma.crc.nd.edu/images/logos/unesco_whc.jpg	./dharma/dharma.crc.nd.edu/images/logos/unesco_whc.jpg	(from https://dharma.crc.nd.edu/index.php/about/our-partners)
10:08:33	347877/347877	---M--	200	added ('OK')	image/png	etag:%2254ee5-5c61869c6fd9d%22	https://dharma.crc.nd.edu/images/logos/Screen_Shot_2021-07-01_at_7.43.16_PM.png	./dharma/dharma.crc.nd.edu/images/logos/Screen_Shot_2021-07-01_at_7.43.16_PM.png	(from https://dharma.crc.nd.edu/index.php/about/our-team)
10:08:33	5758/5758	---M--	200	added ('OK')	image/jpeg	etag:%22167e-53072792dc140%22	https://dharma.crc.nd.edu/images/logos/mibac.jpg	./dharma/dharma.crc.nd.edu/images/logos/mibac.jpg	(from https://dharma.crc.nd.edu/index.php/about/our-partners)
10:08:33	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:08:33%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=114&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index1e86.html	(from https://dharma.crc.nd.edu/index.php/about/our-partners)
10:08:34	4213/4213	---M--	200	added ('OK')	image/jpeg	etag:%221075-53072792dc140%22	https://dharma.crc.nd.edu/images/logos/asi.jpg	./dharma/dharma.crc.nd.edu/images/logos/asi.jpg	(from https://dharma.crc.nd.edu/index.php/about/our-partners)
10:08:35	94495/94495	---M--	200	added ('OK')	image/png	etag:%221711f-5e9b2777c0f31%22	https://dharma.crc.nd.edu/images/favicon-social-1500.png	./dharma/dharma.crc.nd.edu/images/favicon-social-1500.png	(from https://dharma.crc.nd.edu/index.php/about/our-partners)
10:08:36	6979/6979	---M--	200	added ('OK')	image/jpeg	etag:%221b43-53072792dc140%22	https://dharma.crc.nd.edu/images/logos/nd_mark_blue.jpg	./dharma/dharma.crc.nd.edu/images/logos/nd_mark_blue.jpg	(from https://dharma.crc.nd.edu/index.php/about/our-sponsors)
10:08:37	12065/12065	---M--	200	added ('OK')	image/jpeg	etag:%222f21-53072792dc140%22	https://dharma.crc.nd.edu/images/logos/kellog.jpg	./dharma/dharma.crc.nd.edu/images/logos/kellog.jpg	(from https://dharma.crc.nd.edu/index.php/about/our-sponsors)
10:08:37	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:08:37%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=115&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/indexccb9.html	(from https://dharma.crc.nd.edu/index.php/about/our-sponsors)
10:08:38	3736/3736	---M--	200	added ('OK')	image/jpeg	etag:%22e98-53072792dc140%22	https://dharma.crc.nd.edu/images/logos/cuse.jpg	./dharma/dharma.crc.nd.edu/images/logos/cuse.jpg	(from https://dharma.crc.nd.edu/index.php/about/our-sponsors)
10:08:39	3507/3507	---M--	200	added ('OK')	image/gif	etag:%22db3-53072792dc140%22	https://dharma.crc.nd.edu/images/logos/lgs_logo_web.gif	./dharma/dharma.crc.nd.edu/images/logos/lgs_logo_web.gif	(from https://dharma.crc.nd.edu/index.php/about/our-sponsors)
10:08:40	19897/19897	---M--	200	added ('OK')	image/jpeg	etag:%224db9-53072792dc140%22	https://dharma.crc.nd.edu/images/logos/et.jpg	./dharma/dharma.crc.nd.edu/images/logos/et.jpg	(from https://dharma.crc.nd.edu/index.php/about/our-sponsors)
10:08:42	701194/701194	---M--	200	added ('OK')	image/jpeg	etag:%22ab30a-53072792dc140%22	https://dharma.crc.nd.edu/images/logos/ni_mark_left_cmyk.jpg	./dharma/dharma.crc.nd.edu/images/logos/ni_mark_left_cmyk.jpg	(from https://dharma.crc.nd.edu/index.php/about/our-sponsors)
10:08:42	13132/13132	---M--	200	added ('OK')	image/png	etag:%22334c-5e9b2b2f1bd75%22	https://dharma.crc.nd.edu/images/aktc-text-bis.png	./dharma/dharma.crc.nd.edu/images/aktc-text-bis.png	(from https://dharma.crc.nd.edu/index.php/about/our-sponsors)
10:08:43	58515/58515	---M--	200	added ('OK')	image/png	etag:%22e493-5c84617f4be5b%22	https://dharma.crc.nd.edu/images/dharma/DHARMAmainTitle_Orange.png	./dharma/dharma.crc.nd.edu/images/dharma/DHARMAmainTitle_Orange.png	(from https://dharma.crc.nd.edu/index.php/about/technology)
10:08:44	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:08:44%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=116&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index58ff.html	(from https://dharma.crc.nd.edu/index.php/about/technology)
10:08:45	158987/158987	---M--	200	added ('OK')	image/png	etag:%2226d0b-5c84665c6d3e7%22	https://dharma.crc.nd.edu/images/technology/3DScanning.png	./dharma/dharma.crc.nd.edu/images/technology/3DScanning.png	(from https://dharma.crc.nd.edu/index.php/about/technology)
10:08:46	76428/76428	---M--	200	added ('OK')	image/png	etag:%2212a8c-5c846cab290bc%22	https://dharma.crc.nd.edu/images/technology/SoftwareDevelopment.png	./dharma/dharma.crc.nd.edu/images/technology/SoftwareDevelopment.png	(from https://dharma.crc.nd.edu/index.php/about/technology)
10:08:46	298162/298162	---M--	200	added ('OK')	image/png	etag:%2248cb2-5c8469508fe2c%22	https://dharma.crc.nd.edu/images/technology/FieldDocumentation.png	./dharma/dharma.crc.nd.edu/images/technology/FieldDocumentation.png	(from https://dharma.crc.nd.edu/index.php/about/technology)
10:08:48	214088/214088	---M--	200	added ('OK')	image/png	etag:%2234448-5c84668f04102%22	https://dharma.crc.nd.edu/images/technology/HDRPhotography.png	./dharma/dharma.crc.nd.edu/images/technology/HDRPhotography.png	(from https://dharma.crc.nd.edu/index.php/about/technology)
10:08:49	199037/199037	---M--	200	added ('OK')	image/png	etag:%223097d-5c846aceb7bb8%22	https://dharma.crc.nd.edu/images/technology/3Dviz.png	./dharma/dharma.crc.nd.edu/images/technology/3Dviz.png	(from https://dharma.crc.nd.edu/index.php/about/technology)
10:08:49	131720/131720	---M--	200	added ('OK')	image/png	etag:%2220288-5c846d2eac655%22	https://dharma.crc.nd.edu/images/technology/VisualizationProgramming.png	./dharma/dharma.crc.nd.edu/images/technology/VisualizationProgramming.png	(from https://dharma.crc.nd.edu/index.php/about/technology)
10:08:51	146622/146622	---M--	200	added ('OK')	image/png	etag:%2223cbe-5c846c471081b%22	https://dharma.crc.nd.edu/images/technology/ArchivalResearch.png	./dharma/dharma.crc.nd.edu/images/technology/ArchivalResearch.png	(from https://dharma.crc.nd.edu/index.php/about/technology)
10:08:52	499895/499895	---M--	200	added ('OK')	image/png	etag:%227a0b7-5ca2a93ab3a57%22	https://dharma.crc.nd.edu/images/technology/Agra_overview.png	./dharma/dharma.crc.nd.edu/images/technology/Agra_overview.png	(from https://dharma.crc.nd.edu/index.php/about/technology)
10:08:52	121162/121162	---M--	200	added ('OK')	image/png	etag:%221d94a-5c846e0ca1cd1%22	https://dharma.crc.nd.edu/images/technology/3DViz2.png	./dharma/dharma.crc.nd.edu/images/technology/3DViz2.png	(from https://dharma.crc.nd.edu/index.php/about/technology)
10:08:54	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:08:54%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=131&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index1b91.html	(from https://dharma.crc.nd.edu/index.php/about/terms-of-use)
10:08:54	524022/524022	---M--	200	added ('OK')	image/png	etag:%227fef6-5c84749567488%22	https://dharma.crc.nd.edu/images/technology/VisarryCombined.png	./dharma/dharma.crc.nd.edu/images/technology/VisarryCombined.png	(from https://dharma.crc.nd.edu/index.php/about/technology)
10:08:55	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:08:55%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=117&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/indexfbf0.html	(from https://dharma.crc.nd.edu/index.php/about/contact)
10:08:55	238728/238728	---M--	200	added ('OK')	image/jpeg	etag:%223a488-5308b2a6e1c80%22	https://dharma.crc.nd.edu/images/india/contact_pano.jpg	./dharma/dharma.crc.nd.edu/images/india/contact_pano.jpg	(from https://dharma.crc.nd.edu/index.php/about/contact)
10:08:55	118267/118267	---M--	200	added ('OK')	image/jpeg	etag:%221cdfb-5308b2a6e1c80%22	https://dharma.crc.nd.edu/images/india/contact_ph.jpg	./dharma/dharma.crc.nd.edu/images/india/contact_ph.jpg	(from https://dharma.crc.nd.edu/index.php/about/contact)
10:08:56	10122/10122	---M--	200	added ('OK')	image/png	etag:%22278a-5c81cd1d843d5%22	https://dharma.crc.nd.edu/images/dharma/aboutDVARCAimgeTitle.png	./dharma/dharma.crc.nd.edu/images/dharma/aboutDVARCAimgeTitle.png	(from https://dharma.crc.nd.edu/index.php/about/dvarca)
10:08:56	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:08:56%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=174&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/indexd554.html	(from https://dharma.crc.nd.edu/index.php/about/in-media)
10:08:57	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:08:57%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=185&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index7c63.html	(from https://dharma.crc.nd.edu/index.php/about/dvarca)
10:08:58	165623/165623	---M--	200	added ('OK')	image/png	etag:%22286f7-5ca1b2990b372%22	https://dharma.crc.nd.edu/images/dharma/Urban_Rural_Connect.png	./dharma/dharma.crc.nd.edu/images/dharma/Urban_Rural_Connect.png	(from https://dharma.crc.nd.edu/index.php/about/dvarca)
10:08:59	283279/283279	---M--	200	added ('OK')	image/png	etag:%224528f-5ca1b2990b372%22	https://dharma.crc.nd.edu/images/dharma/Balance_bet_Green_and_Built_World.png	./dharma/dharma.crc.nd.edu/images/dharma/Balance_bet_Green_and_Built_World.png	(from https://dharma.crc.nd.edu/index.php/about/dvarca)
10:09:00	17832/17832	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:08:59%20GMT	https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/india/mumbai	./dharma/dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/india/mumbai.html	(from https://dharma.crc.nd.edu/index.php/about/dvarca)
10:09:01	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:01%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=170&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index44bf.html	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum)
10:09:01	112914/112914	---M--	200	added ('OK')	image/jpeg	etag:%221b912-5c8327caada28%22	https://dharma.crc.nd.edu/images/italy/RomanSympoB.jpg	./dharma/dharma.crc.nd.edu/images/italy/RomanSympoB.jpg	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum)
10:09:02	82967/82967	---M--	200	added ('OK')	image/jpeg	etag:%2214417-5862f540374c3%22	https://dharma.crc.nd.edu/images/italy/vatican/pano-vatican_ph.jpg	./dharma/dharma.crc.nd.edu/images/italy/vatican/pano-vatican_ph.jpg	(from https://dharma.crc.nd.edu/index.php/projects/italy/vatican)
10:09:03	585967/585967	---M--	200	added ('OK')	image/png	etag:%228f0ef-5c8327716a153%22	https://dharma.crc.nd.edu/images/italy/ForumScan3.png	./dharma/dharma.crc.nd.edu/images/italy/ForumScan3.png	(from https://dharma.crc.nd.edu/index.php/projects/italy/roman-forum)
10:09:03	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:03%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=171&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index226a.html	(from https://dharma.crc.nd.edu/index.php/projects/italy/vatican)
10:09:05	145458/145458	---M--	200	added ('OK')	image/jpeg	etag:%2223832-5862edbf366d3%22	https://dharma.crc.nd.edu/images/italy/vatican/vatican-group.jpg	./dharma/dharma.crc.nd.edu/images/italy/vatican/vatican-group.jpg	(from https://dharma.crc.nd.edu/index.php/projects/italy/vatican)
10:09:05	608522/608522	---M--	200	added ('OK')	image/png	etag:%229490a-5c83306a7e7e7%22	https://dharma.crc.nd.edu/images/italy/vatican/Vatican3.png	./dharma/dharma.crc.nd.edu/images/italy/vatican/Vatican3.png	(from https://dharma.crc.nd.edu/index.php/projects/italy/vatican)
10:09:05	15485/15485	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:09:05%20GMT	https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal/taj-today	./dharma/dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal/taj-today.html	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal)
10:09:06	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:06%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=125&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/indexf76f.html	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal)
10:09:07	15547/15547	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:09:06%20GMT	https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal/taj-tomorrow	./dharma/dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal/taj-tomorrow.html	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal)
10:09:08	17843/17843	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:09:07%20GMT	https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu	./dharma/dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu.html	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal)
10:09:08	73303/73303	---M--	200	added ('OK')	image/jpeg	etag:%2211e57-53072b378d9c0%22	https://dharma.crc.nd.edu/images/india/taj-pano-2_ph.jpg	./dharma/dharma.crc.nd.edu/images/india/taj-pano-2_ph.jpg	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal)
10:09:09	14883/14883	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:09:09%20GMT	https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/itmad-ud-daulah-tomb	./dharma/dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/itmad-ud-daulah-tomb.html	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal)
10:09:11	17611/17611	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:09:10%20GMT	https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/akbars-tomb	./dharma/dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/akbars-tomb.html	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal)
10:09:12	5948/5948	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20May%202024%2015:09:12%20GMT	https://dharma.crc.nd.edu/index.php/projects/india/river-front-study	./dharma/dharma.crc.nd.edu/index.php/projects/india/river-front-study	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal)
10:09:13	4790206/4790206	---M--	200	added ('OK')	image/png	etag:%224917be-5c81bf882b238%22	https://dharma.crc.nd.edu/images/india/TajFrontEleTexted.png	./dharma/dharma.crc.nd.edu/images/india/TajFrontEleTexted.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal)
10:09:13	13046/13046	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:09:13%20GMT	https://dharma.crc.nd.edu/index.php/projects/italy	./dharma/dharma.crc.nd.edu/index.php/projects/italy.html	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal)
10:09:15	150870/150870	---M--	200	added ('OK')	image/png	etag:%2224d56-5307278399d40%22	https://dharma.crc.nd.edu/images/india/taj-schematic.png	./dharma/dharma.crc.nd.edu/images/india/taj-schematic.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal)
